Generated by data.opendatascotland.org,2014-02-20T14:00:02+00:00
http://data.opendatascotland.org/data/simd/employment-rank,"Scottish Index of Multiple Deprivation, Employment Rank"

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2012
http://statistics.data.gov.uk/id/statistical-geography/S01000206,Data Zone S01000206,3673,3617,3166,3704
http://statistics.data.gov.uk/id/statistical-geography/S01000207,Data Zone S01000207,1141,439,539,914
http://statistics.data.gov.uk/id/statistical-geography/S01000208,Data Zone S01000208,445,189,239,446
http://statistics.data.gov.uk/id/statistical-geography/S01000209,Data Zone S01000209,436,145,502,983
http://statistics.data.gov.uk/id/statistical-geography/S01000210,Data Zone S01000210,566,190,264,373
http://statistics.data.gov.uk/id/statistical-geography/S01000211,Data Zone S01000211,1000,630,728,1364
http://statistics.data.gov.uk/id/statistical-geography/S01000212,Data Zone S01000212,2588,1588,2436,3051
http://statistics.data.gov.uk/id/statistical-geography/S01000213,Data Zone S01000213,1305,1397,1049,1350
http://statistics.data.gov.uk/id/statistical-geography/S01000214,Data Zone S01000214,3663,2862,3199,3236
http://statistics.data.gov.uk/id/statistical-geography/S01000215,Data Zone S01000215,6127,5277,5630,5634
http://statistics.data.gov.uk/id/statistical-geography/S01000216,Data Zone S01000216,3266,3136,4485,5035
http://statistics.data.gov.uk/id/statistical-geography/S01000217,Data Zone S01000217,778,205,203,689
http://statistics.data.gov.uk/id/statistical-geography/S01000218,Data Zone S01000218,3131,2929,2465,2024
http://statistics.data.gov.uk/id/statistical-geography/S01000219,Data Zone S01000219,1324,90,908,1491
http://statistics.data.gov.uk/id/statistical-geography/S01000220,Data Zone S01000220,5968,5852,6156,6393
http://statistics.data.gov.uk/id/statistical-geography/S01000221,Data Zone S01000221,2747,1790,1917,2125
http://statistics.data.gov.uk/id/statistical-geography/S01000222,Data Zone S01000222,2972,3709,4280,3762
http://statistics.data.gov.uk/id/statistical-geography/S01000223,Data Zone S01000223,3221,3416,3406,4356
http://statistics.data.gov.uk/id/statistical-geography/S01000224,Data Zone S01000224,3219,2877,2972,3286
http://statistics.data.gov.uk/id/statistical-geography/S01000225,Data Zone S01000225,5224,4004,4338,4015
http://statistics.data.gov.uk/id/statistical-geography/S01000226,Data Zone S01000226,5844,4870,4968,5667
http://statistics.data.gov.uk/id/statistical-geography/S01000227,Data Zone S01000227,6305,5675,6397,6417
http://statistics.data.gov.uk/id/statistical-geography/S01000228,Data Zone S01000228,5300,4267,5019,5161
http://statistics.data.gov.uk/id/statistical-geography/S01000229,Data Zone S01000229,3403,2649,2866,2778
http://statistics.data.gov.uk/id/statistical-geography/S01000230,Data Zone S01000230,4064,4117,4489,4737
http://statistics.data.gov.uk/id/statistical-geography/S01000231,Data Zone S01000231,6363,6004,6378,5956
http://statistics.data.gov.uk/id/statistical-geography/S01000232,Data Zone S01000232,3005,2722,3389,3225
http://statistics.data.gov.uk/id/statistical-geography/S01000233,Data Zone S01000233,4203,3390,4049,4009
http://statistics.data.gov.uk/id/statistical-geography/S01000234,Data Zone S01000234,5777,5799,5810,5929
http://statistics.data.gov.uk/id/statistical-geography/S01000235,Data Zone S01000235,6055,5868,6006,5812
http://statistics.data.gov.uk/id/statistical-geography/S01000236,Data Zone S01000236,4554,4624,4849,4292
http://statistics.data.gov.uk/id/statistical-geography/S01000237,Data Zone S01000237,6015,5689,5296,5598
http://statistics.data.gov.uk/id/statistical-geography/S01000238,Data Zone S01000238,6479,6472,6379,6456
http://statistics.data.gov.uk/id/statistical-geography/S01000239,Data Zone S01000239,5901,5463,5858,5816
http://statistics.data.gov.uk/id/statistical-geography/S01000240,Data Zone S01000240,5830,5733,5644,5180
http://statistics.data.gov.uk/id/statistical-geography/S01000241,Data Zone S01000241,6325,6466,6486,6438
http://statistics.data.gov.uk/id/statistical-geography/S01000242,Data Zone S01000242,6174,5418,5906,6441
http://statistics.data.gov.uk/id/statistical-geography/S01000243,Data Zone S01000243,5781,5595,6283,6370
http://statistics.data.gov.uk/id/statistical-geography/S01000244,Data Zone S01000244,4734,4024,4114,3916
http://statistics.data.gov.uk/id/statistical-geography/S01000245,Data Zone S01000245,4867,4473,4573,4543
http://statistics.data.gov.uk/id/statistical-geography/S01000246,Data Zone S01000246,5862,5313,5242,5864
http://statistics.data.gov.uk/id/statistical-geography/S01000247,Data Zone S01000247,6373,6326,6092,5793
http://statistics.data.gov.uk/id/statistical-geography/S01000248,Data Zone S01000248,6087,6036,5833,6120
http://statistics.data.gov.uk/id/statistical-geography/S01000249,Data Zone S01000249,5108,4734,5009,5524
http://statistics.data.gov.uk/id/statistical-geography/S01000250,Data Zone S01000250,6318,6250,6383,6197
http://statistics.data.gov.uk/id/statistical-geography/S01000251,Data Zone S01000251,6466,6259,6158,6309
http://statistics.data.gov.uk/id/statistical-geography/S01000252,Data Zone S01000252,6213,6177,6235,6202
http://statistics.data.gov.uk/id/statistical-geography/S01000253,Data Zone S01000253,6488,6424,6445,6481
http://statistics.data.gov.uk/id/statistical-geography/S01000254,Data Zone S01000254,6138,6180,6440,6395
http://statistics.data.gov.uk/id/statistical-geography/S01000255,Data Zone S01000255,6221,5768,5961,6046
http://statistics.data.gov.uk/id/statistical-geography/S01000256,Data Zone S01000256,5518,5266,4702,5437
http://statistics.data.gov.uk/id/statistical-geography/S01000257,Data Zone S01000257,5514,4886,5208,5301
http://statistics.data.gov.uk/id/statistical-geography/S01000258,Data Zone S01000258,6465,6275,6218,6349
http://statistics.data.gov.uk/id/statistical-geography/S01000259,Data Zone S01000259,6057,6211,6283,6364
http://statistics.data.gov.uk/id/statistical-geography/S01000260,Data Zone S01000260,6458,6416,6405,6383
http://statistics.data.gov.uk/id/statistical-geography/S01000261,Data Zone S01000261,5885,6024,6134,5528
http://statistics.data.gov.uk/id/statistical-geography/S01000262,Data Zone S01000262,5218,5241,5239,5702
http://statistics.data.gov.uk/id/statistical-geography/S01000263,Data Zone S01000263,5419,3565,3644,3344
http://statistics.data.gov.uk/id/statistical-geography/S01000264,Data Zone S01000264,4100,4057,3643,3705
http://statistics.data.gov.uk/id/statistical-geography/S01000265,Data Zone S01000265,4165,3501,3866,3791
http://statistics.data.gov.uk/id/statistical-geography/S01000266,Data Zone S01000266,5590,4244,4943,4950
http://statistics.data.gov.uk/id/statistical-geography/S01000267,Data Zone S01000267,4106,3988,3885,3598
