Generated by data.opendatascotland.org,2014-02-20T14:00:18+00:00
http://data.opendatascotland.org/data/simd/housing-rank,"Scottish Index of Multiple Deprivation, Housing Rank"

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2012
http://statistics.data.gov.uk/id/statistical-geography/S01000885,Data Zone S01000885,6486,6486,6486,6486
http://statistics.data.gov.uk/id/statistical-geography/S01000886,Data Zone S01000886,3624,3624,3624,3624
http://statistics.data.gov.uk/id/statistical-geography/S01000887,Data Zone S01000887,4988,4988,4988,4988
http://statistics.data.gov.uk/id/statistical-geography/S01000888,Data Zone S01000888,3207,3207,3207,3207
http://statistics.data.gov.uk/id/statistical-geography/S01000889,Data Zone S01000889,4541,4541,4541,4541
http://statistics.data.gov.uk/id/statistical-geography/S01000890,Data Zone S01000890,4448,4448,4448,4448
http://statistics.data.gov.uk/id/statistical-geography/S01000891,Data Zone S01000891,5965,5965,5965,5965
http://statistics.data.gov.uk/id/statistical-geography/S01000892,Data Zone S01000892,5836,5836,5836,5836
http://statistics.data.gov.uk/id/statistical-geography/S01000893,Data Zone S01000893,6190,6190,6190,6190
http://statistics.data.gov.uk/id/statistical-geography/S01000894,Data Zone S01000894,5572,5572,5572,5572
http://statistics.data.gov.uk/id/statistical-geography/S01000895,Data Zone S01000895,5683,5683,5683,5683
http://statistics.data.gov.uk/id/statistical-geography/S01000896,Data Zone S01000896,5712,5712,5712,5712
http://statistics.data.gov.uk/id/statistical-geography/S01000897,Data Zone S01000897,2329,2329,2329,2329
http://statistics.data.gov.uk/id/statistical-geography/S01000898,Data Zone S01000898,1623,1623,1623,1623
http://statistics.data.gov.uk/id/statistical-geography/S01000899,Data Zone S01000899,2217,2217,2217,2217
http://statistics.data.gov.uk/id/statistical-geography/S01000900,Data Zone S01000900,3307,3307,3307,3307
http://statistics.data.gov.uk/id/statistical-geography/S01000901,Data Zone S01000901,2706,2706,2706,2706
http://statistics.data.gov.uk/id/statistical-geography/S01000902,Data Zone S01000902,4555,4555,4555,4555
http://statistics.data.gov.uk/id/statistical-geography/S01000903,Data Zone S01000903,2845,2845,2845,2845
http://statistics.data.gov.uk/id/statistical-geography/S01000904,Data Zone S01000904,2647,2647,2647,2647
http://statistics.data.gov.uk/id/statistical-geography/S01000905,Data Zone S01000905,2050,2050,2050,2050
http://statistics.data.gov.uk/id/statistical-geography/S01000906,Data Zone S01000906,4096,4096,4096,4096
http://statistics.data.gov.uk/id/statistical-geography/S01000907,Data Zone S01000907,3062,3062,3062,3062
http://statistics.data.gov.uk/id/statistical-geography/S01000908,Data Zone S01000908,4175,4175,4175,4175
http://statistics.data.gov.uk/id/statistical-geography/S01000909,Data Zone S01000909,4102,4102,4102,4102
http://statistics.data.gov.uk/id/statistical-geography/S01000910,Data Zone S01000910,2984,2984,2984,2984
http://statistics.data.gov.uk/id/statistical-geography/S01000911,Data Zone S01000911,5617,5617,5617,5617
http://statistics.data.gov.uk/id/statistical-geography/S01000912,Data Zone S01000912,4299,4299,4299,4299
http://statistics.data.gov.uk/id/statistical-geography/S01000913,Data Zone S01000913,4573,4573,4573,4573
http://statistics.data.gov.uk/id/statistical-geography/S01000914,Data Zone S01000914,5062,5062,5062,5062
http://statistics.data.gov.uk/id/statistical-geography/S01000915,Data Zone S01000915,2561,2561,2561,2561
http://statistics.data.gov.uk/id/statistical-geography/S01000916,Data Zone S01000916,3451,3451,3451,3451
http://statistics.data.gov.uk/id/statistical-geography/S01000917,Data Zone S01000917,3696,3696,3696,3696
http://statistics.data.gov.uk/id/statistical-geography/S01000918,Data Zone S01000918,1321,1321,1321,1321
http://statistics.data.gov.uk/id/statistical-geography/S01000919,Data Zone S01000919,3874,3874,3874,3874
http://statistics.data.gov.uk/id/statistical-geography/S01000920,Data Zone S01000920,4696,4696,4696,4696
http://statistics.data.gov.uk/id/statistical-geography/S01000921,Data Zone S01000921,3095,3095,3095,3095
http://statistics.data.gov.uk/id/statistical-geography/S01000922,Data Zone S01000922,4763,4763,4763,4763
http://statistics.data.gov.uk/id/statistical-geography/S01000923,Data Zone S01000923,3568,3568,3568,3568
http://statistics.data.gov.uk/id/statistical-geography/S01000924,Data Zone S01000924,2703,2703,2703,2703
http://statistics.data.gov.uk/id/statistical-geography/S01000925,Data Zone S01000925,2891,2891,2891,2891
http://statistics.data.gov.uk/id/statistical-geography/S01000926,Data Zone S01000926,2816,2816,2816,2816
http://statistics.data.gov.uk/id/statistical-geography/S01000927,Data Zone S01000927,2468,2468,2468,2468
http://statistics.data.gov.uk/id/statistical-geography/S01000928,Data Zone S01000928,3899,3899,3899,3899
http://statistics.data.gov.uk/id/statistical-geography/S01000929,Data Zone S01000929,1057,1057,1057,1057
http://statistics.data.gov.uk/id/statistical-geography/S01000930,Data Zone S01000930,1772,1772,1772,1772
http://statistics.data.gov.uk/id/statistical-geography/S01000931,Data Zone S01000931,2421,2421,2421,2421
http://statistics.data.gov.uk/id/statistical-geography/S01000932,Data Zone S01000932,3599,3599,3599,3599
http://statistics.data.gov.uk/id/statistical-geography/S01000933,Data Zone S01000933,4781,4781,4781,4781
http://statistics.data.gov.uk/id/statistical-geography/S01000934,Data Zone S01000934,1605,1605,1605,1605
http://statistics.data.gov.uk/id/statistical-geography/S01000935,Data Zone S01000935,3911,3911,3911,3911
http://statistics.data.gov.uk/id/statistical-geography/S01000936,Data Zone S01000936,4221,4221,4221,4221
http://statistics.data.gov.uk/id/statistical-geography/S01000937,Data Zone S01000937,3312,3312,3312,3312
http://statistics.data.gov.uk/id/statistical-geography/S01000938,Data Zone S01000938,3080,3080,3080,3080
http://statistics.data.gov.uk/id/statistical-geography/S01000939,Data Zone S01000939,3953,3953,3953,3953
http://statistics.data.gov.uk/id/statistical-geography/S01000940,Data Zone S01000940,5134,5134,5134,5134
http://statistics.data.gov.uk/id/statistical-geography/S01000941,Data Zone S01000941,3445,3445,3445,3445
http://statistics.data.gov.uk/id/statistical-geography/S01000942,Data Zone S01000942,4559,4559,4559,4559
http://statistics.data.gov.uk/id/statistical-geography/S01000943,Data Zone S01000943,6391,6391,6391,6391
http://statistics.data.gov.uk/id/statistical-geography/S01000944,Data Zone S01000944,5487,5487,5487,5487
http://statistics.data.gov.uk/id/statistical-geography/S01000945,Data Zone S01000945,5035,5035,5035,5035
http://statistics.data.gov.uk/id/statistical-geography/S01000946,Data Zone S01000946,4488,4488,4488,4488
http://statistics.data.gov.uk/id/statistical-geography/S01000947,Data Zone S01000947,4478,4478,4478,4478
http://statistics.data.gov.uk/id/statistical-geography/S01000948,Data Zone S01000948,2936,2936,2936,2936
http://statistics.data.gov.uk/id/statistical-geography/S01000949,Data Zone S01000949,5739,5739,5739,5739
http://statistics.data.gov.uk/id/statistical-geography/S01000950,Data Zone S01000950,4184,4184,4184,4184
http://statistics.data.gov.uk/id/statistical-geography/S01000951,Data Zone S01000951,2691,2691,2691,2691
http://statistics.data.gov.uk/id/statistical-geography/S01000952,Data Zone S01000952,5314,5314,5314,5314
http://statistics.data.gov.uk/id/statistical-geography/S01000953,Data Zone S01000953,5956,5956,5956,5956
http://statistics.data.gov.uk/id/statistical-geography/S01000954,Data Zone S01000954,4223,4223,4223,4223
http://statistics.data.gov.uk/id/statistical-geography/S01000955,Data Zone S01000955,5690,5690,5690,5690
http://statistics.data.gov.uk/id/statistical-geography/S01000956,Data Zone S01000956,3564,3564,3564,3564
http://statistics.data.gov.uk/id/statistical-geography/S01000957,Data Zone S01000957,1575,1575,1575,1575
http://statistics.data.gov.uk/id/statistical-geography/S01000958,Data Zone S01000958,4280,4280,4280,4280
http://statistics.data.gov.uk/id/statistical-geography/S01000959,Data Zone S01000959,5775,5775,5775,5775
http://statistics.data.gov.uk/id/statistical-geography/S01000960,Data Zone S01000960,3796,3796,3796,3796
http://statistics.data.gov.uk/id/statistical-geography/S01000961,Data Zone S01000961,5635,5635,5635,5635
http://statistics.data.gov.uk/id/statistical-geography/S01000962,Data Zone S01000962,4708,4708,4708,4708
http://statistics.data.gov.uk/id/statistical-geography/S01000963,Data Zone S01000963,4675,4675,4675,4675
http://statistics.data.gov.uk/id/statistical-geography/S01000964,Data Zone S01000964,5115,5115,5115,5115
http://statistics.data.gov.uk/id/statistical-geography/S01000965,Data Zone S01000965,3585,3585,3585,3585
http://statistics.data.gov.uk/id/statistical-geography/S01000966,Data Zone S01000966,4484,4484,4484,4484
http://statistics.data.gov.uk/id/statistical-geography/S01000967,Data Zone S01000967,4293,4293,4293,4293
http://statistics.data.gov.uk/id/statistical-geography/S01000968,Data Zone S01000968,2474,2474,2474,2474
http://statistics.data.gov.uk/id/statistical-geography/S01000969,Data Zone S01000969,3971,3971,3971,3971
http://statistics.data.gov.uk/id/statistical-geography/S01000970,Data Zone S01000970,4138,4138,4138,4138
http://statistics.data.gov.uk/id/statistical-geography/S01000971,Data Zone S01000971,4182,4182,4182,4182
http://statistics.data.gov.uk/id/statistical-geography/S01000972,Data Zone S01000972,5991,5991,5991,5991
http://statistics.data.gov.uk/id/statistical-geography/S01000973,Data Zone S01000973,4937,4937,4937,4937
http://statistics.data.gov.uk/id/statistical-geography/S01000974,Data Zone S01000974,6087,6087,6087,6087
http://statistics.data.gov.uk/id/statistical-geography/S01000975,Data Zone S01000975,5161,5161,5161,5161
http://statistics.data.gov.uk/id/statistical-geography/S01000976,Data Zone S01000976,4065,4065,4065,4065
http://statistics.data.gov.uk/id/statistical-geography/S01000977,Data Zone S01000977,4563,4563,4563,4563
http://statistics.data.gov.uk/id/statistical-geography/S01000978,Data Zone S01000978,2423,2423,2423,2423
http://statistics.data.gov.uk/id/statistical-geography/S01000979,Data Zone S01000979,2835,2835,2835,2835
http://statistics.data.gov.uk/id/statistical-geography/S01000980,Data Zone S01000980,3261,3261,3261,3261
http://statistics.data.gov.uk/id/statistical-geography/S01000981,Data Zone S01000981,5534,5534,5534,5534
http://statistics.data.gov.uk/id/statistical-geography/S01000982,Data Zone S01000982,5717,5717,5717,5717
http://statistics.data.gov.uk/id/statistical-geography/S01000983,Data Zone S01000983,2274,2274,2274,2274
http://statistics.data.gov.uk/id/statistical-geography/S01000984,Data Zone S01000984,4561,4561,4561,4561
http://statistics.data.gov.uk/id/statistical-geography/S01000985,Data Zone S01000985,2641,2641,2641,2641
http://statistics.data.gov.uk/id/statistical-geography/S01000986,Data Zone S01000986,2658,2658,2658,2658
http://statistics.data.gov.uk/id/statistical-geography/S01000987,Data Zone S01000987,2783,2783,2783,2783
http://statistics.data.gov.uk/id/statistical-geography/S01000988,Data Zone S01000988,4924,4924,4924,4924
http://statistics.data.gov.uk/id/statistical-geography/S01000989,Data Zone S01000989,5175,5175,5175,5175
http://statistics.data.gov.uk/id/statistical-geography/S01000990,Data Zone S01000990,1852,1852,1852,1852
http://statistics.data.gov.uk/id/statistical-geography/S01000991,Data Zone S01000991,3285,3285,3285,3285
http://statistics.data.gov.uk/id/statistical-geography/S01000992,Data Zone S01000992,3908,3908,3908,3908
http://statistics.data.gov.uk/id/statistical-geography/S01000993,Data Zone S01000993,5692,5692,5692,5692
http://statistics.data.gov.uk/id/statistical-geography/S01000994,Data Zone S01000994,3519,3519,3519,3519
http://statistics.data.gov.uk/id/statistical-geography/S01000995,Data Zone S01000995,5703,5703,5703,5703
http://statistics.data.gov.uk/id/statistical-geography/S01000996,Data Zone S01000996,5000,5000,5000,5000
http://statistics.data.gov.uk/id/statistical-geography/S01000997,Data Zone S01000997,6019,6019,6019,6019
http://statistics.data.gov.uk/id/statistical-geography/S01000998,Data Zone S01000998,1855,1855,1855,1855
http://statistics.data.gov.uk/id/statistical-geography/S01000999,Data Zone S01000999,4350,4350,4350,4350
http://statistics.data.gov.uk/id/statistical-geography/S01001000,Data Zone S01001000,2061,2061,2061,2061
http://statistics.data.gov.uk/id/statistical-geography/S01001001,Data Zone S01001001,3854,3854,3854,3854
http://statistics.data.gov.uk/id/statistical-geography/S01001002,Data Zone S01001002,3679,3679,3679,3679
http://statistics.data.gov.uk/id/statistical-geography/S01001003,Data Zone S01001003,5785,5785,5785,5785
http://statistics.data.gov.uk/id/statistical-geography/S01001004,Data Zone S01001004,6126,6126,6126,6126
http://statistics.data.gov.uk/id/statistical-geography/S01001005,Data Zone S01001005,5518,5518,5518,5518
http://statistics.data.gov.uk/id/statistical-geography/S01001006,Data Zone S01001006,5367,5367,5367,5367
http://statistics.data.gov.uk/id/statistical-geography/S01001007,Data Zone S01001007,2156,2156,2156,2156
http://statistics.data.gov.uk/id/statistical-geography/S01001008,Data Zone S01001008,3565,3565,3565,3565
http://statistics.data.gov.uk/id/statistical-geography/S01001009,Data Zone S01001009,3528,3528,3528,3528
http://statistics.data.gov.uk/id/statistical-geography/S01001010,Data Zone S01001010,3234,3234,3234,3234
http://statistics.data.gov.uk/id/statistical-geography/S01001011,Data Zone S01001011,1991,1991,1991,1991
http://statistics.data.gov.uk/id/statistical-geography/S01001012,Data Zone S01001012,5680,5680,5680,5680
http://statistics.data.gov.uk/id/statistical-geography/S01001013,Data Zone S01001013,4347,4347,4347,4347
http://statistics.data.gov.uk/id/statistical-geography/S01001014,Data Zone S01001014,895,895,895,895
http://statistics.data.gov.uk/id/statistical-geography/S01001015,Data Zone S01001015,2862,2862,2862,2862
http://statistics.data.gov.uk/id/statistical-geography/S01001016,Data Zone S01001016,3178,3178,3178,3178
http://statistics.data.gov.uk/id/statistical-geography/S01001017,Data Zone S01001017,2272,2272,2272,2272
http://statistics.data.gov.uk/id/statistical-geography/S01001018,Data Zone S01001018,2800,2800,2800,2800
http://statistics.data.gov.uk/id/statistical-geography/S01001019,Data Zone S01001019,893,893,893,893
http://statistics.data.gov.uk/id/statistical-geography/S01001020,Data Zone S01001020,2509,2509,2509,2509
http://statistics.data.gov.uk/id/statistical-geography/S01001021,Data Zone S01001021,4729,4729,4729,4729
http://statistics.data.gov.uk/id/statistical-geography/S01001022,Data Zone S01001022,3127,3127,3127,3127
http://statistics.data.gov.uk/id/statistical-geography/S01001023,Data Zone S01001023,3121,3121,3121,3121
http://statistics.data.gov.uk/id/statistical-geography/S01001024,Data Zone S01001024,3845,3845,3845,3845
http://statistics.data.gov.uk/id/statistical-geography/S01001025,Data Zone S01001025,4867,4867,4867,4867
http://statistics.data.gov.uk/id/statistical-geography/S01001026,Data Zone S01001026,4800,4800,4800,4800
http://statistics.data.gov.uk/id/statistical-geography/S01001027,Data Zone S01001027,5576,5576,5576,5576
http://statistics.data.gov.uk/id/statistical-geography/S01001028,Data Zone S01001028,2786,2786,2786,2786
http://statistics.data.gov.uk/id/statistical-geography/S01001029,Data Zone S01001029,1781,1781,1781,1781
http://statistics.data.gov.uk/id/statistical-geography/S01001030,Data Zone S01001030,6388,6388,6388,6388
http://statistics.data.gov.uk/id/statistical-geography/S01001031,Data Zone S01001031,2521,2521,2521,2521
http://statistics.data.gov.uk/id/statistical-geography/S01001032,Data Zone S01001032,1322,1322,1322,1322
http://statistics.data.gov.uk/id/statistical-geography/S01001033,Data Zone S01001033,1478,1478,1478,1478
http://statistics.data.gov.uk/id/statistical-geography/S01001034,Data Zone S01001034,1401,1401,1401,1401
http://statistics.data.gov.uk/id/statistical-geography/S01001035,Data Zone S01001035,1064,1064,1064,1064
http://statistics.data.gov.uk/id/statistical-geography/S01001036,Data Zone S01001036,1812,1812,1812,1812
http://statistics.data.gov.uk/id/statistical-geography/S01001037,Data Zone S01001037,1533,1533,1533,1533
http://statistics.data.gov.uk/id/statistical-geography/S01001038,Data Zone S01001038,5875,5875,5875,5875
http://statistics.data.gov.uk/id/statistical-geography/S01001039,Data Zone S01001039,4492,4492,4492,4492
http://statistics.data.gov.uk/id/statistical-geography/S01001040,Data Zone S01001040,3139,3139,3139,3139
http://statistics.data.gov.uk/id/statistical-geography/S01001041,Data Zone S01001041,5975,5975,5975,5975
http://statistics.data.gov.uk/id/statistical-geography/S01001042,Data Zone S01001042,5794,5794,5794,5794
http://statistics.data.gov.uk/id/statistical-geography/S01001043,Data Zone S01001043,3936,3936,3936,3936
http://statistics.data.gov.uk/id/statistical-geography/S01001044,Data Zone S01001044,3303,3303,3303,3303
http://statistics.data.gov.uk/id/statistical-geography/S01001045,Data Zone S01001045,4288,4288,4288,4288
http://statistics.data.gov.uk/id/statistical-geography/S01001046,Data Zone S01001046,3569,3569,3569,3569
http://statistics.data.gov.uk/id/statistical-geography/S01001047,Data Zone S01001047,5734,5734,5734,5734
http://statistics.data.gov.uk/id/statistical-geography/S01001048,Data Zone S01001048,5959,5959,5959,5959
http://statistics.data.gov.uk/id/statistical-geography/S01001049,Data Zone S01001049,3308,3308,3308,3308
http://statistics.data.gov.uk/id/statistical-geography/S01001050,Data Zone S01001050,4020,4020,4020,4020
http://statistics.data.gov.uk/id/statistical-geography/S01001051,Data Zone S01001051,3868,3868,3868,3868
http://statistics.data.gov.uk/id/statistical-geography/S01001052,Data Zone S01001052,2386,2386,2386,2386
http://statistics.data.gov.uk/id/statistical-geography/S01001053,Data Zone S01001053,3995,3995,3995,3995
http://statistics.data.gov.uk/id/statistical-geography/S01001054,Data Zone S01001054,3637,3637,3637,3637
http://statistics.data.gov.uk/id/statistical-geography/S01001055,Data Zone S01001055,5009,5009,5009,5009
http://statistics.data.gov.uk/id/statistical-geography/S01001056,Data Zone S01001056,3037,3037,3037,3037
http://statistics.data.gov.uk/id/statistical-geography/S01001057,Data Zone S01001057,4149,4149,4149,4149
http://statistics.data.gov.uk/id/statistical-geography/S01001058,Data Zone S01001058,3256,3256,3256,3256
http://statistics.data.gov.uk/id/statistical-geography/S01001059,Data Zone S01001059,4736,4736,4736,4736
http://statistics.data.gov.uk/id/statistical-geography/S01001060,Data Zone S01001060,4119,4119,4119,4119
http://statistics.data.gov.uk/id/statistical-geography/S01001061,Data Zone S01001061,4657,4657,4657,4657
http://statistics.data.gov.uk/id/statistical-geography/S01001062,Data Zone S01001062,2695,2695,2695,2695
http://statistics.data.gov.uk/id/statistical-geography/S01001063,Data Zone S01001063,5501,5501,5501,5501
http://statistics.data.gov.uk/id/statistical-geography/S01001064,Data Zone S01001064,4877,4877,4877,4877
http://statistics.data.gov.uk/id/statistical-geography/S01001065,Data Zone S01001065,2818,2818,2818,2818
http://statistics.data.gov.uk/id/statistical-geography/S01001066,Data Zone S01001066,4782,4782,4782,4782
http://statistics.data.gov.uk/id/statistical-geography/S01001067,Data Zone S01001067,3666,3666,3666,3666
http://statistics.data.gov.uk/id/statistical-geography/S01001068,Data Zone S01001068,3458,3458,3458,3458
http://statistics.data.gov.uk/id/statistical-geography/S01001069,Data Zone S01001069,4346,4346,4346,4346
http://statistics.data.gov.uk/id/statistical-geography/S01001070,Data Zone S01001070,4990,4990,4990,4990
http://statistics.data.gov.uk/id/statistical-geography/S01001071,Data Zone S01001071,3730,3730,3730,3730
http://statistics.data.gov.uk/id/statistical-geography/S01001072,Data Zone S01001072,1696,1696,1696,1696
http://statistics.data.gov.uk/id/statistical-geography/S01001073,Data Zone S01001073,3883,3883,3883,3883
http://statistics.data.gov.uk/id/statistical-geography/S01001074,Data Zone S01001074,5037,5037,5037,5037
http://statistics.data.gov.uk/id/statistical-geography/S01001075,Data Zone S01001075,2973,2973,2973,2973
http://statistics.data.gov.uk/id/statistical-geography/S01001076,Data Zone S01001076,4268,4268,4268,4268
http://statistics.data.gov.uk/id/statistical-geography/S01001077,Data Zone S01001077,4277,4277,4277,4277
http://statistics.data.gov.uk/id/statistical-geography/S01001078,Data Zone S01001078,3754,3754,3754,3754
http://statistics.data.gov.uk/id/statistical-geography/S01001079,Data Zone S01001079,2968,2968,2968,2968
http://statistics.data.gov.uk/id/statistical-geography/S01001080,Data Zone S01001080,5347,5347,5347,5347
http://statistics.data.gov.uk/id/statistical-geography/S01001081,Data Zone S01001081,3129,3129,3129,3129
http://statistics.data.gov.uk/id/statistical-geography/S01001082,Data Zone S01001082,4040,4040,4040,4040
http://statistics.data.gov.uk/id/statistical-geography/S01001083,Data Zone S01001083,4262,4262,4262,4262
http://statistics.data.gov.uk/id/statistical-geography/S01001084,Data Zone S01001084,5512,5512,5512,5512
http://statistics.data.gov.uk/id/statistical-geography/S01001085,Data Zone S01001085,3919,3919,3919,3919
http://statistics.data.gov.uk/id/statistical-geography/S01001086,Data Zone S01001086,2769,2769,2769,2769
http://statistics.data.gov.uk/id/statistical-geography/S01001087,Data Zone S01001087,3001,3001,3001,3001
http://statistics.data.gov.uk/id/statistical-geography/S01001088,Data Zone S01001088,3175,3175,3175,3175
http://statistics.data.gov.uk/id/statistical-geography/S01001089,Data Zone S01001089,3838,3838,3838,3838
http://statistics.data.gov.uk/id/statistical-geography/S01001090,Data Zone S01001090,1380,1380,1380,1380
http://statistics.data.gov.uk/id/statistical-geography/S01001091,Data Zone S01001091,610,610,610,610
http://statistics.data.gov.uk/id/statistical-geography/S01001092,Data Zone S01001092,236,236,236,236
http://statistics.data.gov.uk/id/statistical-geography/S01001093,Data Zone S01001093,476,476,476,476
http://statistics.data.gov.uk/id/statistical-geography/S01001094,Data Zone S01001094,5184,5184,5184,5184
http://statistics.data.gov.uk/id/statistical-geography/S01001095,Data Zone S01001095,165,165,165,165
http://statistics.data.gov.uk/id/statistical-geography/S01001096,Data Zone S01001096,386,386,386,386
http://statistics.data.gov.uk/id/statistical-geography/S01001097,Data Zone S01001097,4542,4542,4542,4542
http://statistics.data.gov.uk/id/statistical-geography/S01001098,Data Zone S01001098,5283,5283,5283,5283
http://statistics.data.gov.uk/id/statistical-geography/S01001099,Data Zone S01001099,56,56,56,56
http://statistics.data.gov.uk/id/statistical-geography/S01001100,Data Zone S01001100,701,701,701,701
http://statistics.data.gov.uk/id/statistical-geography/S01001101,Data Zone S01001101,100,100,100,100
http://statistics.data.gov.uk/id/statistical-geography/S01001102,Data Zone S01001102,274,274,274,274
http://statistics.data.gov.uk/id/statistical-geography/S01001103,Data Zone S01001103,1604,1604,1604,1604
http://statistics.data.gov.uk/id/statistical-geography/S01001104,Data Zone S01001104,124,124,124,124
http://statistics.data.gov.uk/id/statistical-geography/S01001105,Data Zone S01001105,6254,6254,6254,6254
http://statistics.data.gov.uk/id/statistical-geography/S01001106,Data Zone S01001106,6194,6194,6194,6194
http://statistics.data.gov.uk/id/statistical-geography/S01001107,Data Zone S01001107,1024,1024,1024,1024
http://statistics.data.gov.uk/id/statistical-geography/S01001108,Data Zone S01001108,277,277,277,277
http://statistics.data.gov.uk/id/statistical-geography/S01001109,Data Zone S01001109,219,219,219,219
http://statistics.data.gov.uk/id/statistical-geography/S01001110,Data Zone S01001110,171,171,171,171
http://statistics.data.gov.uk/id/statistical-geography/S01001111,Data Zone S01001111,164,164,164,164
http://statistics.data.gov.uk/id/statistical-geography/S01001112,Data Zone S01001112,1227,1227,1227,1227
http://statistics.data.gov.uk/id/statistical-geography/S01001113,Data Zone S01001113,290,290,290,290
http://statistics.data.gov.uk/id/statistical-geography/S01001114,Data Zone S01001114,474,474,474,474
http://statistics.data.gov.uk/id/statistical-geography/S01001115,Data Zone S01001115,677,677,677,677
http://statistics.data.gov.uk/id/statistical-geography/S01001116,Data Zone S01001116,1309,1309,1309,1309
http://statistics.data.gov.uk/id/statistical-geography/S01001117,Data Zone S01001117,411,411,411,411
http://statistics.data.gov.uk/id/statistical-geography/S01001118,Data Zone S01001118,2720,2720,2720,2720
http://statistics.data.gov.uk/id/statistical-geography/S01001119,Data Zone S01001119,891,891,891,891
http://statistics.data.gov.uk/id/statistical-geography/S01001120,Data Zone S01001120,3047,3047,3047,3047
http://statistics.data.gov.uk/id/statistical-geography/S01001121,Data Zone S01001121,228,228,228,228
http://statistics.data.gov.uk/id/statistical-geography/S01001122,Data Zone S01001122,597,597,597,597
http://statistics.data.gov.uk/id/statistical-geography/S01001123,Data Zone S01001123,3933,3933,3933,3933
http://statistics.data.gov.uk/id/statistical-geography/S01001124,Data Zone S01001124,4420,4420,4420,4420
http://statistics.data.gov.uk/id/statistical-geography/S01001125,Data Zone S01001125,1304,1304,1304,1304
http://statistics.data.gov.uk/id/statistical-geography/S01001126,Data Zone S01001126,5105,5105,5105,5105
http://statistics.data.gov.uk/id/statistical-geography/S01001127,Data Zone S01001127,2293,2293,2293,2293
http://statistics.data.gov.uk/id/statistical-geography/S01001128,Data Zone S01001128,5844,5844,5844,5844
http://statistics.data.gov.uk/id/statistical-geography/S01001129,Data Zone S01001129,1573,1573,1573,1573
http://statistics.data.gov.uk/id/statistical-geography/S01001130,Data Zone S01001130,773,773,773,773
http://statistics.data.gov.uk/id/statistical-geography/S01001131,Data Zone S01001131,814,814,814,814
http://statistics.data.gov.uk/id/statistical-geography/S01001132,Data Zone S01001132,1552,1552,1552,1552
http://statistics.data.gov.uk/id/statistical-geography/S01001133,Data Zone S01001133,1289,1289,1289,1289
http://statistics.data.gov.uk/id/statistical-geography/S01001134,Data Zone S01001134,4884,4884,4884,4884
http://statistics.data.gov.uk/id/statistical-geography/S01001135,Data Zone S01001135,1134,1134,1134,1134
http://statistics.data.gov.uk/id/statistical-geography/S01001136,Data Zone S01001136,205,205,205,205
http://statistics.data.gov.uk/id/statistical-geography/S01001137,Data Zone S01001137,374,374,374,374
http://statistics.data.gov.uk/id/statistical-geography/S01001138,Data Zone S01001138,248,248,248,248
http://statistics.data.gov.uk/id/statistical-geography/S01001139,Data Zone S01001139,1797,1797,1797,1797
http://statistics.data.gov.uk/id/statistical-geography/S01001140,Data Zone S01001140,890,890,890,890
http://statistics.data.gov.uk/id/statistical-geography/S01001141,Data Zone S01001141,435,435,435,435
http://statistics.data.gov.uk/id/statistical-geography/S01001142,Data Zone S01001142,5603,5603,5603,5603
http://statistics.data.gov.uk/id/statistical-geography/S01001143,Data Zone S01001143,6172,6172,6172,6172
http://statistics.data.gov.uk/id/statistical-geography/S01001144,Data Zone S01001144,1427,1427,1427,1427
http://statistics.data.gov.uk/id/statistical-geography/S01001145,Data Zone S01001145,3738,3738,3738,3738
http://statistics.data.gov.uk/id/statistical-geography/S01001146,Data Zone S01001146,5448,5448,5448,5448
http://statistics.data.gov.uk/id/statistical-geography/S01001147,Data Zone S01001147,33,33,33,33
http://statistics.data.gov.uk/id/statistical-geography/S01001148,Data Zone S01001148,5943,5943,5943,5943
http://statistics.data.gov.uk/id/statistical-geography/S01001149,Data Zone S01001149,649,649,649,649
http://statistics.data.gov.uk/id/statistical-geography/S01001150,Data Zone S01001150,810,810,810,810
http://statistics.data.gov.uk/id/statistical-geography/S01001151,Data Zone S01001151,999,999,999,999
http://statistics.data.gov.uk/id/statistical-geography/S01001152,Data Zone S01001152,1344,1344,1344,1344
http://statistics.data.gov.uk/id/statistical-geography/S01001153,Data Zone S01001153,3515,3515,3515,3515
http://statistics.data.gov.uk/id/statistical-geography/S01001154,Data Zone S01001154,6213,6213,6213,6213
http://statistics.data.gov.uk/id/statistical-geography/S01001155,Data Zone S01001155,6200,6200,6200,6200
http://statistics.data.gov.uk/id/statistical-geography/S01001156,Data Zone S01001156,167,167,167,167
http://statistics.data.gov.uk/id/statistical-geography/S01001157,Data Zone S01001157,6352,6352,6352,6352
http://statistics.data.gov.uk/id/statistical-geography/S01001158,Data Zone S01001158,2177,2177,2177,2177
http://statistics.data.gov.uk/id/statistical-geography/S01001159,Data Zone S01001159,5626,5626,5626,5626
http://statistics.data.gov.uk/id/statistical-geography/S01001160,Data Zone S01001160,2096,2096,2096,2096
http://statistics.data.gov.uk/id/statistical-geography/S01001161,Data Zone S01001161,3264,3264,3264,3264
http://statistics.data.gov.uk/id/statistical-geography/S01001162,Data Zone S01001162,5862,5862,5862,5862
http://statistics.data.gov.uk/id/statistical-geography/S01001163,Data Zone S01001163,413,413,413,413
