"S01000888","60","S12000005"
"S01000889","60","S12000005"
"S01000890","60","S12000005"
"S01000891","60","S12000005"
"S01000892","60","S12000005"
"S01000893","60","S12000005"
"S01000894","60","S12000005"
"S01000895","60","S12000005"
"S01000896","60","S12000005"
"S01000897","35","S12000006"
"S01000898","35","S12000006"
"S01000899","35","S12000006"
"S01000900","35","S12000006"
"S01000901","35","S12000006"
"S01000902","35","S12000006"
"S01000903","35","S12000006"
"S01000904","35","S12000006"
"S01000905","35","S12000006"
"S01000906","35","S12000006"
"S01000907","35","S12000006"
"S01000908","35","S12000006"
"S01000909","35","S12000006"
"S01000910","35","S12000006"
"S01000911","35","S12000006"
"S01000912","35","S12000006"
"S01000913","35","S12000006"
"S01000914","35","S12000006"
"S01000915","35","S12000006"
"S01000916","35","S12000006"
"S01000917","35","S12000006"
"S01000918","35","S12000006"
"S01000919","35","S12000006"
"S01000920","35","S12000006"
"S01000921","35","S12000006"
"S01000922","35","S12000006"
"S01000923","35","S12000006"
"S01000924","35","S12000006"
"S01000925","35","S12000006"
"S01000926","35","S12000006"
"S01000927","35","S12000006"
"S01000928","35","S12000006"
"S01000929","35","S12000006"
"S01000930","35","S12000006"
"S01000931","35","S12000006"
"S01000932","35","S12000006"
"S01000933","35","S12000006"
"S01000934","35","S12000006"
"S01000935","35","S12000006"
"S01000936","35","S12000006"
"S01000937","35","S12000006"
"S01000938","35","S12000006"
"S01000939","35","S12000006"
"S01000940","35","S12000006"
"S01000941","35","S12000006"
"S01000942","35","S12000006"
"S01000943","35","S12000006"
"S01000944","35","S12000006"
"S01000945","35","S12000006"
"S01000946","35","S12000006"
"S01000947","35","S12000006"
"S01000948","35","S12000006"
"S01000949","35","S12000006"
"S01000950","35","S12000006"
"S01000951","35","S12000006"
"S01000952","35","S12000006"
"S01000953","19","S12000006"
"S01000954","35","S12000006"
"S01000955","19","S12000006"
"S01000956","19","S12000006"
"S01000957","35","S12000006"
"S01000958","19","S12000006"
"S01000959","19","S12000006"
"S01000960","35","S12000006"
"S01000961","19","S12000006"
"S01000962","19","S12000006"
"S01000963","19","S12000006"
"S01000964","35","S12000006"
"S01000965","19","S12000006"
"S01000966","19","S12000006"
"S01000967","19","S12000006"
"S01000968","35","S12000006"
"S01000969","19","S12000006"
"S01000970","19","S12000006"
"S01000971","19","S12000006"
"S01000972","19","S12000006"
"S01000973","19","S12000006"
"S01000974","19","S12000006"
"S01000975","19","S12000006"
"S01000976","19","S12000006"
"S01000977","19","S12000006"
"S01000978","19","S12000006"
"S01000979","35","S12000006"
"S01000980","35","S12000006"
"S01000981","19","S12000006"
"S01000982","19","S12000006"
"S01000983","35","S12000006"
"S01000984","35","S12000006"
"S01000985","35","S12000006"
"S01000986","19","S12000006"
"S01000987","19","S12000006"
"S01000988","35","S12000006"
"S01000989","19","S12000006"
